TOLLGATE_ID,INTERSECTION_ID,SA00,SA01,SA02,SA03,SA04,SA05,SB00,SB01,SB02,SB03,SB04,SB05,TRN_STA,TRN_END,TST_STA,TST_END,DAY1MEAN,DAY1MAX,DAY1MIN,DAY1MEDIAN,DAY1STD,DAY2MEAN,DAY2MAX,DAY2MIN,DAY2MEDIAN,DAY2STD,DAY3MEAN,DAY3MAX,DAY3MIN,DAY3MEDIAN,DAY3STD
3.0,B,96.61,110.24,95.38,92.29,92.6,214.33,123.97,117.58,114.08,101.29,95.77,107.55,2016-10-14 16:00:00,2016-10-14 17:40:00,2016-10-14 18:00:00,2016-10-14 19:40:00,103.45,128.58,82.83,96.605,18.301813024943733,95.8,111.87,82.37,95.56,10.954914878719961,95.29833333333333,130.13,73.86,94.305,20.638330762604486
3.0,C,141.13,170.06,191.28,163.77,137.73,378.53,192.38,138.11,128.24,171.26,203.02,211.05,2016-10-14 16:00:00,2016-10-14 17:40:00,2016-10-14 18:00:00,2016-10-14 19:40:00,184.9375,234.99,152.16,176.3,38.888087614761076,178.97400000000002,214.78,148.58,170.92,26.318538713234062,187.05800000000002,218.23,143.58,183.23,29.4837289025659
2.0,A,88.86,58.31,61.89,78.26,67.66,59.14,79.01,65.32,95.04,65.36,56.62,100.75,2016-10-14 16:20:00,2016-10-14 18:00:00,2016-10-14 18:20:00,2016-10-14 20:00:00,72.51333333333334,95.89,61.53,70.375,12.414054400825968,72.115,85.14,55.76,76.25999999999999,12.529435342424653,68.62333333333333,85.57,48.92,66.02000000000001,12.948094325678454
3.0,A,156.9,113.45,107.08,107.79,113.54,120.43,98.43,203.15,231.12,135.94,119.48,95.09,2016-10-14 16:20:00,2016-10-14 18:00:00,2016-10-14 18:20:00,2016-10-14 20:00:00,113.40666666666665,120.05,106.23,113.07,5.512334048900397,107.92999999999999,118.68,83.99,112.83,12.65305338643602,118.09166666666668,149.22,97.48,107.53,23.681812782527153
3.0,B,110.24,95.38,92.29,92.6,214.33,123.97,117.58,114.08,101.29,95.77,107.55,102.01,2016-10-14 16:20:00,2016-10-14 18:00:00,2016-10-14 18:20:00,2016-10-14 20:00:00,102.635,128.58,82.83,96.605,18.968201548908112,108.15500000000002,160.28,82.37,100.655,27.381462890064878,97.92166666666667,130.13,73.86,96.88499999999999,21.994044118048564
2.0,A,58.31,61.89,78.26,67.66,59.14,79.01,65.32,95.04,65.36,56.62,100.75,36.23,2016-10-14 16:40:00,2016-10-14 18:20:00,2016-10-14 18:40:00,2016-10-14 20:20:00,66.39833333333333,73.99,59.2,66.545,5.949129067911255,71.23833333333333,85.14,52.32,76.25999999999999,13.862887746305482,74.60333333333334,121.45,48.92,66.02000000000001,25.008680626267886
3.0,A,113.45,107.08,107.79,113.54,120.43,98.43,203.15,231.12,135.94,119.48,95.09,89.66,2016-10-14 16:40:00,2016-10-14 18:20:00,2016-10-14 18:40:00,2016-10-14 20:20:00,114.02166666666666,120.05,106.23,114.91499999999999,5.673427241682635,112.75833333333334,118.68,104.26,113.13999999999999,4.749721746235947,148.1933333333333,280.83,97.48,129.715,68.60298526060411
3.0,B,95.38,92.29,92.6,214.33,123.97,117.58,114.08,101.29,95.77,107.55,102.01,69.99,2016-10-14 16:40:00,2016-10-14 18:20:00,2016-10-14 18:40:00,2016-10-14 20:20:00,98.84666666666665,128.58,82.83,96.605,16.06568475561085,104.09333333333335,160.28,82.37,95.56,28.504622549100112,87.06166666666667,113.66,64.97,83.4,18.758933249699105
2.0,A,61.89,78.26,67.66,59.14,79.01,65.32,95.04,65.36,56.62,100.75,36.23,50.83,2016-10-14 17:00:00,2016-10-14 18:40:00,2016-10-14 19:00:00,2016-10-14 20:40:00,66.27333333333333,73.24,59.2,66.545,5.762671834025137,70.91833333333334,85.14,52.32,76.25999999999999,14.306691324924383,73.86,121.45,48.92,66.0,25.412799137442533
3.0,A,107.08,107.79,113.54,120.43,98.43,203.15,231.12,135.94,119.48,95.09,89.66,127.13,2016-10-14 17:00:00,2016-10-14 18:40:00,2016-10-14 19:00:00,2016-10-14 20:40:00,111.145,120.05,102.01,110.9,6.753114096474304,113.90333333333335,119.21,104.26,114.155,5.410769507811865,153.1866666666667,280.83,102.2,137.005,65.17838036240748
3.0,B,92.29,92.6,214.33,123.97,117.58,114.08,101.29,95.77,107.55,102.01,69.99,91.15,2016-10-14 17:00:00,2016-10-14 18:40:00,2016-10-14 19:00:00,2016-10-14 20:40:00,102.08333333333333,128.58,82.83,97.12,18.06295730678304,99.52166666666666,160.28,70.59,90.3,31.694651546698957,86.80333333333334,113.66,64.97,82.625,18.709581146211335
2.0,A,78.26,67.66,59.14,79.01,65.32,95.04,65.36,56.62,100.75,36.23,50.83,75.51,2016-10-14 17:20:00,2016-10-14 19:00:00,2016-10-14 19:20:00,2016-10-14 21:00:00,66.925,73.24,59.2,67.805,5.3233288457505585,73.42333333333333,89.0,52.32,80.12,16.145531476748193,73.06833333333333,121.45,48.92,66.0,25.248876740692182
3.0,A,107.79,113.54,120.43,98.43,203.15,231.12,135.94,119.48,95.09,89.66,127.13,162.27,2016-10-14 17:20:00,2016-10-14 19:00:00,2016-10-14 19:20:00,2016-10-14 21:00:00,109.33333333333333,120.05,95.36,110.9,9.309553515967703,115.74166666666666,119.21,112.96,115.14,2.6470467821076906,153.53,280.83,104.26,137.005,64.86073943457627
2.0,A,67.66,59.14,79.01,65.32,95.04,65.36,56.62,100.75,36.23,50.83,75.51,66.36,2016-10-14 17:40:00,2016-10-14 19:20:00,2016-10-14 19:40:00,2016-10-14 21:20:00,66.90333333333334,73.24,59.2,67.805,5.3431176916353476,68.38,89.0,52.32,66.715,16.476374601228265,73.25833333333333,121.45,48.92,66.57,25.180214785951822
3.0,A,113.54,120.43,98.43,203.15,231.12,135.94,119.48,95.09,89.66,127.13,162.27,140.65,2016-10-14 17:40:00,2016-10-14 19:20:00,2016-10-14 19:40:00,2016-10-14 21:20:00,111.59333333333332,122.31,95.36,114.91499999999999,10.684071633355265,111.33166666666666,119.21,92.22,114.155,9.622688640222474,145.14000000000001,280.83,98.88,120.15,68.67353405788869
2.0,A,59.14,79.01,65.32,95.04,65.36,56.62,100.75,36.23,50.83,75.51,66.36,94.54,2016-10-14 18:00:00,2016-10-14 19:40:00,2016-10-14 20:00:00,2016-10-14 21:40:00,64.905,73.24,58.18,64.115,6.0697602918072455,66.61166666666666,89.0,52.32,61.41,15.718506820517865,74.96333333333332,121.45,48.92,70.8,25.017519194889545
3.0,A,120.43,98.43,203.15,231.12,135.94,119.48,95.09,89.66,127.13,162.27,140.65,107.42,2016-10-14 18:00:00,2016-10-14 19:40:00,2016-10-14 20:00:00,2016-10-14 21:40:00,111.065,122.31,95.36,114.91499999999999,10.251885192490208,109.11833333333334,119.21,92.22,113.13999999999999,10.127000378526045,140.01333333333332,280.83,98.88,114.33500000000001,69.68612363065307
2.0,A,79.01,65.32,95.04,65.36,56.62,100.75,36.23,50.83,75.51,66.36,94.54,53.72,2016-10-14 18:20:00,2016-10-14 20:00:00,2016-10-14 20:20:00,2016-10-14 22:00:00,77.34666666666668,145.23,58.18,64.115,33.69076886428486,65.66333333333334,89.0,52.32,61.41,14.76987429420666,81.48,121.45,60.58,76.345,21.756842601811503
3.0,A,98.43,203.15,231.12,135.94,119.48,95.09,89.66,127.13,162.27,140.65,107.42,107.45,2016-10-14 18:20:00,2016-10-14 20:00:00,2016-10-14 20:20:00,2016-10-14 22:00:00,108.83,122.31,95.36,109.39500000000001,11.154593672563783,106.89833333333333,119.21,92.22,107.335,10.475688839721553,137.57500000000002,280.83,98.23,110.035,71.06848774245867
2.0,A,65.32,95.04,65.36,56.62,100.75,36.23,50.83,75.51,66.36,94.54,53.72,58.77,2016-10-14 18:40:00,2016-10-14 20:20:00,2016-10-14 20:40:00,2016-10-14 22:20:00,77.51333333333334,145.23,58.18,64.115,33.585352561297704,66.585,89.0,53.84,62.894999999999996,13.91871222491506,70.21,88.02,53.83,70.8,12.422923971432812
3.0,A,203.15,231.12,135.94,119.48,95.09,89.66,127.13,162.27,140.65,107.42,107.45,81.63,2016-10-14 18:40:00,2016-10-14 20:20:00,2016-10-14 20:40:00,2016-10-14 22:20:00,103.795,122.31,86.57,100.825,13.433707976578917,106.46500000000002,119.21,92.22,106.035,10.225585068835915,108.18166666666667,127.44,98.23,104.36500000000001,11.347136055704393
1.0,C,198.96,192.25,183.47,229.78,231.72,174.03,218.08,285.38,179.77,185.86,219.08,189.39,2016-10-14 18:40:00,2016-10-14 20:20:00,2016-10-14 20:40:00,2016-10-14 22:20:00,179.87600000000003,239.65,127.44,153.0,51.98964733483004,190.936,219.0,169.59,186.71,18.378384858305694,162.3775,170.0,153.19,163.16000000000003,7.228238028731484
2.0,A,95.04,65.36,56.62,100.75,36.23,50.83,75.51,66.36,94.54,53.72,58.77,46.53,2016-10-14 19:00:00,2016-10-14 20:40:00,2016-10-14 21:00:00,2016-10-14 22:40:00,77.75333333333333,145.23,58.18,64.115,33.55383832986424,65.545,89.0,47.6,62.894999999999996,15.232585794933174,69.03499999999998,88.02,53.53,70.8,13.77568110838807
3.0,A,231.12,135.94,119.48,95.09,89.66,127.13,162.27,140.65,107.42,107.45,81.63,99.01,2016-10-14 19:00:00,2016-10-14 20:40:00,2016-10-14 21:00:00,2016-10-14 22:40:00,104.05333333333333,122.31,86.57,101.6,13.407394477178133,108.19999999999999,129.62,92.22,106.035,13.254965861894933,109.06666666666666,132.75,98.23,104.36500000000001,13.204603237760182
1.0,C,192.25,183.47,229.78,231.72,174.03,218.08,285.38,179.77,185.86,219.08,189.39,185.52,2016-10-14 19:00:00,2016-10-14 20:40:00,2016-10-14 21:00:00,2016-10-14 22:40:00,161.446,231.93,127.44,147.5,40.58522982563977,180.2,196.28,165.32,183.1,12.68210353214324,169.078,195.88,153.19,165.71,16.23788994912824
2.0,A,65.36,56.62,100.75,36.23,50.83,75.51,66.36,94.54,53.72,58.77,46.53,74.15,2016-10-14 19:20:00,2016-10-14 21:00:00,2016-10-14 21:20:00,2016-10-14 23:00:00,77.735,145.23,58.18,64.06,33.56194079608627,62.96333333333334,76.0,47.6,62.894999999999996,11.255865433926735,65.67,88.02,53.53,60.705,14.34644346170855
3.0,A,135.94,119.48,95.09,89.66,127.13,162.27,140.65,107.42,107.45,81.63,99.01,173.95,2016-10-14 19:20:00,2016-10-14 21:00:00,2016-10-14 21:20:00,2016-10-14 23:00:00,101.26333333333334,122.31,78.62,101.6,16.87226679099956,107.00333333333334,129.62,92.22,104.91,12.803269374135137,110.02799999999999,132.75,98.23,104.47,14.52655224063852
1.0,C,183.47,229.78,231.72,174.03,218.08,285.38,179.77,185.86,219.08,189.39,185.52,157.58,2016-10-14 19:20:00,2016-10-14 21:00:00,2016-10-14 21:20:00,2016-10-14 23:00:00,160.70999999999998,228.25,127.44,147.5,38.98947037342261,180.2,196.28,165.32,183.1,12.68210353214324,172.65833333333333,195.88,153.19,167.85500000000002,16.966083126834743
2.0,A,56.62,100.75,36.23,50.83,75.51,66.36,94.54,53.72,58.77,46.53,74.15,59.2,2016-10-14 19:40:00,2016-10-14 21:20:00,2016-10-14 21:40:00,2016-10-14 23:20:00,79.88333333333334,145.23,58.18,70.005,32.81827945926883,64.33,76.0,47.6,65.50999999999999,10.554043774781304,64.79,88.02,53.53,58.065,14.473223552477863
3.0,A,119.48,95.09,89.66,127.13,162.27,140.65,107.42,107.45,81.63,99.01,173.95,98.14,2016-10-14 19:40:00,2016-10-14 21:20:00,2016-10-14 21:40:00,2016-10-14 23:20:00,93.37833333333333,116.88,75.0,93.10499999999999,16.106694777845224,104.95666666666666,129.62,79.94,104.91,16.176294590129928,112.26199999999999,132.75,98.23,110.05,13.180019726844113
2.0,A,100.75,36.23,50.83,75.51,66.36,94.54,53.72,58.77,46.53,74.15,59.2,37.8,2016-10-14 20:00:00,2016-10-14 21:40:00,2016-10-14 22:00:00,2016-10-14 23:40:00,82.36666666666666,145.23,60.2,73.88,31.379758868841975,64.08333333333333,76.0,47.6,64.77,10.469755807403851,64.36166666666666,88.02,53.53,58.065,14.063665833155543
2.0,A,36.23,50.83,75.51,66.36,94.54,53.72,58.77,46.53,74.15,59.2,37.8,59.6,2016-10-14 20:20:00,2016-10-14 22:00:00,2016-10-14 22:20:00,2016-10-15 00:00:00,66.18499999999999,75.68,48.14,69.205,10.69611471516644,61.14166666666667,73.51,47.6,60.715,8.797984807140024,58.81833333333333,74.66,53.53,55.015,8.210206858944947
2.0,A,50.83,75.51,66.36,94.54,53.72,58.77,46.53,74.15,59.2,37.8,59.6,46.68,2016-10-14 20:40:00,2016-10-14 22:20:00,2016-10-14 22:40:00,2016-10-15 00:20:00,66.68499999999999,75.68,48.14,69.205,10.427121846415723,57.406666666666666,73.51,35.44,60.715,13.80624448091032,57.988333333333344,74.66,48.85,55.015,9.02649747502688
2.0,A,75.51,66.36,94.54,53.72,58.77,46.53,74.15,59.2,37.8,59.6,46.68,42.41,2016-10-14 21:00:00,2016-10-14 22:40:00,2016-10-14 23:00:00,2016-10-15 00:40:00,62.18166666666665,75.68,47.66,64.265,11.999790692619047,56.323333333333345,73.51,35.44,60.715,14.938252463613898,58.768333333333324,74.66,48.85,56.74,8.762537113568571
3.0,A,86.17,128.37,189.11,153.29,148.45,266.44,345.94,380.12,407.56,365.31,380.62,390.93,2016-10-15 06:00:00,2016-10-15 07:40:00,2016-10-15 08:00:00,2016-10-15 09:40:00,154.79666666666668,259.44,114.99,133.89499999999998,53.08033672337306,119.78833333333331,156.66,92.64,118.03999999999999,21.656273379015758,126.27333333333333,153.15,93.64,136.91000000000003,24.385964542471285
3.0,A,128.37,189.11,153.29,148.45,266.44,345.94,380.12,407.56,365.31,380.62,390.93,479.41,2016-10-15 06:20:00,2016-10-15 08:00:00,2016-10-15 08:20:00,2016-10-15 10:00:00,158.095,259.44,128.97,135.065,50.67234541641032,128.96833333333333,176.52,92.64,120.655,31.79651076245107,139.27166666666668,171.63,98.11,138.82999999999998,24.29785621544968
3.0,B,94.74,84.15,98.45,77.12,82.76,85.19,102.03,84.55,96.33,98.87,101.59,82.13,2016-10-15 06:20:00,2016-10-15 08:00:00,2016-10-15 08:20:00,2016-10-15 10:00:00,85.685,92.41,82.66,83.83500000000001,4.517569405480487,86.066,113.2,16.85,100.1,39.3409904552491,94.69166666666666,153.3,73.71,82.005,29.98595499007272
3.0,A,189.11,153.29,148.45,266.44,345.94,380.12,407.56,365.31,380.62,390.93,479.41,225.43,2016-10-15 06:40:00,2016-10-15 08:20:00,2016-10-15 08:40:00,2016-10-15 10:20:00,135.57,157.59,124.29,133.61,11.542514457430842,131.13,176.52,105.61,120.655,29.164765042770362,148.27666666666667,189.11,98.11,146.035,31.405981383594224
1.0,B,117.64,115.07,126.77,86.36,150.79,139.7,133.95,134.12,126.34,129.23,193.03,215.81,2016-10-15 06:40:00,2016-10-15 08:20:00,2016-10-15 08:40:00,2016-10-15 10:20:00,122.36,163.13,104.41,116.815,21.68004797042663,118.61500000000001,142.44,89.29,118.38,20.853246030294656,129.33249999999998,184.11,89.53,121.845,39.739607761023514
3.0,B,84.15,98.45,77.12,82.76,85.19,102.03,84.55,96.33,98.87,101.59,82.13,80.56,2016-10-15 06:40:00,2016-10-15 08:20:00,2016-10-15 08:40:00,2016-10-15 10:20:00,87.97,93.02,82.66,88.1,5.504077276589296,85.49166666666667,113.2,16.85,97.065,35.215763184498314,104.27999999999999,156.47,73.71,82.005,39.35145435685955
2.0,A,19.88,68.57,65.34,109.27,78.04,141.31,140.5,147.66,152.49,141.55,142.34,76.27,2016-10-15 07:00:00,2016-10-15 08:40:00,2016-10-15 09:00:00,2016-10-15 10:40:00,76.37333333333333,110.15,53.03,71.22999999999999,20.001740590925248,79.545,98.21,55.55,83.89500000000001,15.291021875597458,72.17666666666666,90.04,52.01,73.215,16.219354693287485
3.0,A,153.29,148.45,266.44,345.94,380.12,407.56,365.31,380.62,390.93,479.41,225.43,132.98,2016-10-15 07:00:00,2016-10-15 08:40:00,2016-10-15 09:00:00,2016-10-15 10:40:00,135.44833333333332,157.59,124.29,133.245,11.585871424569955,136.58833333333334,176.52,105.61,135.65,31.15955610509666,166.50833333333333,207.5,138.74,162.39,28.02864635808634
1.0,B,115.07,126.77,86.36,150.79,139.7,133.95,134.12,126.34,129.23,193.03,215.81,249.97,2016-10-15 07:00:00,2016-10-15 08:40:00,2016-10-15 09:00:00,2016-10-15 10:40:00,115.195,126.09,104.41,115.945,8.773078707044636,113.37166666666667,140.66,89.29,114.155,17.320488926894257,124.275,184.11,89.53,111.72999999999999,41.492635089454936
3.0,B,98.45,77.12,82.76,85.19,102.03,84.55,96.33,98.87,101.59,82.13,80.56,109.22,2016-10-15 07:00:00,2016-10-15 08:40:00,2016-10-15 09:00:00,2016-10-15 10:40:00,90.67,101.47,82.66,92.41,7.6922785960988165,89.43,123.73,16.85,100.09,38.357408150186586,125.75333333333333,207.03,73.71,118.67500000000001,54.50309153311091
2.0,A,68.57,65.34,109.27,78.04,141.31,140.5,147.66,152.49,141.55,142.34,76.27,71.36,2016-10-15 07:20:00,2016-10-15 09:00:00,2016-10-15 09:20:00,2016-10-15 11:00:00,79.27333333333334,110.15,65.2,72.21000000000001,16.972331208960856,82.80333333333333,98.21,67.91,83.89500000000001,10.48212128658444,74.75500000000001,90.04,58.42,75.38,13.34776947658297
3.0,A,148.45,266.44,345.94,380.12,407.56,365.31,380.62,390.93,479.41,225.43,132.98,102.78,2016-10-15 07:20:00,2016-10-15 09:00:00,2016-10-15 09:20:00,2016-10-15 11:00:00,137.21,157.59,124.29,135.065,11.201019596447457,136.53833333333333,176.52,105.61,135.5,31.121123640811344,169.80499999999998,207.5,138.74,172.28,27.29692198765275
1.0,B,126.77,86.36,150.79,139.7,133.95,134.12,126.34,129.23,193.03,215.81,249.97,152.35,2016-10-15 07:20:00,2016-10-15 09:00:00,2016-10-15 09:20:00,2016-10-15 11:00:00,113.016,121.88,104.41,111.75,7.784492918617113,118.18799999999999,140.66,102.54,117.33,14.178193467434415,127.18,184.11,101.15,111.72999999999999,38.551743583570044
3.0,B,77.12,82.76,85.19,102.03,84.55,96.33,98.87,101.59,82.13,80.56,109.22,114.71,2016-10-15 07:20:00,2016-10-15 09:00:00,2016-10-15 09:20:00,2016-10-15 11:00:00,87.49166666666667,101.47,71.6,88.1,10.389790020335669,100.605,161.08,16.85,109.67500000000001,48.414321331606004,132.0633333333333,207.03,73.71,135.56,50.15963862177106
2.0,A,65.34,109.27,78.04,141.31,140.5,147.66,152.49,141.55,142.34,76.27,71.36,60.2,2016-10-15 07:40:00,2016-10-15 09:20:00,2016-10-15 09:40:00,2016-10-15 11:20:00,81.51833333333333,110.15,68.47,76.33,15.57154638006986,84.05333333333333,98.21,75.1,83.89500000000001,8.635384569703117,76.56166666666667,90.04,63.15,76.27000000000001,11.26581806468872
3.0,A,266.44,345.94,380.12,407.56,365.31,380.62,390.93,479.41,225.43,132.98,102.78,134.03,2016-10-15 07:40:00,2016-10-15 09:20:00,2016-10-15 09:40:00,2016-10-15 11:20:00,131.065,139.54,120.72,133.245,7.173893642925016,157.10000000000002,230.05,105.61,157.89,45.075138602116354,169.84333333333333,207.5,138.92,172.28,27.244683640421794
1.0,B,86.36,150.79,139.7,133.95,134.12,126.34,129.23,193.03,215.81,249.97,152.35,102.47,2016-10-15 07:40:00,2016-10-15 09:20:00,2016-10-15 09:40:00,2016-10-15 11:20:00,113.77199999999998,121.88,106.9,111.75,6.869546564366528,111.93400000000001,119.43,102.54,110.98,6.7256248780317796,128.23000000000002,184.11,101.15,117.33,33.469242596748444
3.0,B,82.76,85.19,102.03,84.55,96.33,98.87,101.59,82.13,80.56,109.22,114.71,99.52,2016-10-15 07:40:00,2016-10-15 09:20:00,2016-10-15 09:40:00,2016-10-15 11:20:00,87.29166666666667,101.47,71.6,88.1,10.512227959222855,109.10333333333335,161.08,67.84,109.67500000000001,32.695711441512735,147.85833333333335,207.03,84.05,154.885,42.4361088775428
2.0,A,109.27,78.04,141.31,140.5,147.66,152.49,141.55,142.34,76.27,71.36,60.2,51.78,2016-10-15 08:00:00,2016-10-15 09:40:00,2016-10-15 10:00:00,2016-10-15 11:40:00,79.11333333333333,110.15,68.47,73.47999999999999,15.59577592384126,80.71499999999999,98.21,67.78,79.0,10.551695124481183,76.92333333333333,90.04,65.32,76.27000000000001,10.773214314524086
3.0,A,345.94,380.12,407.56,365.31,380.62,390.93,479.41,225.43,132.98,102.78,134.03,110.14,2016-10-15 08:00:00,2016-10-15 09:40:00,2016-10-15 10:00:00,2016-10-15 11:40:00,128.32833333333335,139.54,118.93,128.0,8.261775636427476,154.12,230.05,96.76,157.89,48.87457866826067,170.54166666666669,207.5,138.97,172.28,26.331944414848415
1.0,B,150.79,139.7,133.95,134.12,126.34,129.23,193.03,215.81,249.97,152.35,102.47,126.93,2016-10-15 08:00:00,2016-10-15 09:40:00,2016-10-15 10:00:00,2016-10-15 11:40:00,115.58599999999998,121.88,108.19,115.97,5.6990464114621835,120.70599999999999,146.4,109.39,117.33,14.965411120313403,128.23000000000002,184.11,101.15,117.33,33.469242596748444
3.0,B,85.19,102.03,84.55,96.33,98.87,101.59,82.13,80.56,109.22,114.71,99.52,125.04,2016-10-15 08:00:00,2016-10-15 09:40:00,2016-10-15 10:00:00,2016-10-15 11:40:00,89.64166666666667,101.47,71.6,92.715,11.130702433659193,109.33666666666666,161.08,67.84,110.375,32.67540889823212,148.42,207.03,84.05,156.57,42.54470025749388
2.0,A,78.04,141.31,140.5,147.66,152.49,141.55,142.34,76.27,71.36,60.2,51.78,55.49,2016-10-15 08:20:00,2016-10-15 10:00:00,2016-10-15 10:20:00,2016-10-15 12:00:00,82.54666666666668,110.15,68.47,75.82,16.484496554844092,77.79833333333333,98.21,65.09,75.255,12.216993765516401,78.38166666666666,94.91,65.32,76.27000000000001,12.694522309510772
3.0,A,380.12,407.56,365.31,380.62,390.93,479.41,225.43,132.98,102.78,134.03,110.14,108.68,2016-10-15 08:20:00,2016-10-15 10:00:00,2016-10-15 10:20:00,2016-10-15 12:00:00,124.68833333333335,139.54,112.94,122.505,9.55995693853621,142.21833333333333,230.05,96.76,130.985,50.978317515063864,163.935,207.5,131.99,158.02,30.626833822646443
1.0,B,139.7,133.95,134.12,126.34,129.23,193.03,215.81,249.97,152.35,102.47,126.93,148.88,2016-10-15 08:20:00,2016-10-15 10:00:00,2016-10-15 10:20:00,2016-10-15 12:00:00,109.898,120.14,93.44,111.75,10.234508781568367,124.72600000000003,146.4,109.39,119.43,16.457117912927526,126.27599999999998,184.11,101.15,107.56,34.532988286564496
3.0,B,102.03,84.55,96.33,98.87,101.59,82.13,80.56,109.22,114.71,99.52,125.04,90.0,2016-10-15 08:20:00,2016-10-15 10:00:00,2016-10-15 10:20:00,2016-10-15 12:00:00,93.77666666666666,117.22,71.6,95.455,15.935960173979687,104.20666666666666,161.08,67.84,95.08500000000001,34.3222724577885,151.88333333333333,207.03,104.83,156.57,36.701173641542674
2.0,A,141.31,140.5,147.66,152.49,141.55,142.34,76.27,71.36,60.2,51.78,55.49,75.1,2016-10-15 08:40:00,2016-10-15 10:20:00,2016-10-15 10:40:00,2016-10-15 12:20:00,75.05499999999999,94.59,65.2,71.7,10.591558431128066,73.88333333333334,98.21,61.71,71.44,13.10237484834969,74.26833333333333,94.91,58.6,68.37,14.639385802234555
3.0,A,407.56,365.31,380.62,390.93,479.41,225.43,132.98,102.78,134.03,110.14,108.68,102.03,2016-10-15 08:40:00,2016-10-15 10:20:00,2016-10-15 10:40:00,2016-10-15 12:20:00,120.82833333333333,139.54,101.13,119.825,13.582361233109165,144.49999999999997,230.05,96.76,137.83,49.290543109200975,149.05833333333334,207.5,99.85,141.04000000000002,36.97358539101485
1.0,B,133.95,134.12,126.34,129.23,193.03,215.81,249.97,152.35,102.47,126.93,148.88,194.71,2016-10-15 08:40:00,2016-10-15 10:20:00,2016-10-15 10:40:00,2016-10-15 12:20:00,115.33599999999998,138.94,93.44,115.97,16.666803232773823,125.05999999999999,146.4,109.39,121.1,16.339288540202723,110.742,132.43,101.15,106.44,12.372132799157956
3.0,B,84.55,96.33,98.87,101.59,82.13,80.56,109.22,114.71,99.52,125.04,90.0,111.61,2016-10-15 08:40:00,2016-10-15 10:20:00,2016-10-15 10:40:00,2016-10-15 12:20:00,94.66000000000001,117.22,71.6,98.10499999999999,16.032228790782646,109.99166666666667,161.08,67.84,112.44,32.84975580832629,145.40333333333334,207.03,104.83,137.245,39.08435373223749
2.0,A,140.5,147.66,152.49,141.55,142.34,76.27,71.36,60.2,51.78,55.49,75.1,63.02,2016-10-15 09:00:00,2016-10-15 10:40:00,2016-10-15 11:00:00,2016-10-15 12:40:00,73.98333333333333,94.59,62.04,71.7,11.662270219244052,68.03333333333333,75.41,61.71,66.435,5.954899383420902,70.65833333333335,94.91,58.6,67.93,12.484330044766786
3.0,A,365.31,380.62,390.93,479.41,225.43,132.98,102.78,134.03,110.14,108.68,102.03,106.82,2016-10-15 09:00:00,2016-10-15 10:40:00,2016-10-15 11:00:00,2016-10-15 12:40:00,118.15333333333332,139.54,101.13,117.295,12.552051094011155,134.09333333333333,230.05,96.76,112.205,52.026031817414896,134.52166666666668,172.93,99.85,135.48000000000002,24.413545761864803
1.0,B,134.12,126.34,129.23,193.03,215.81,249.97,152.35,102.47,126.93,148.88,194.71,217.45,2016-10-15 09:00:00,2016-10-15 10:40:00,2016-10-15 11:00:00,2016-10-15 12:40:00,116.33200000000002,138.94,93.44,115.97,17.16695575808361,127.44800000000001,146.4,109.39,122.92,14.540545725659683,107.24600000000001,132.43,88.65,106.44,15.95269977151203
3.0,B,96.33,98.87,101.59,82.13,80.56,109.22,114.71,99.52,125.04,90.0,111.61,100.38,2016-10-15 09:00:00,2016-10-15 10:40:00,2016-10-15 11:00:00,2016-10-15 12:40:00,93.04333333333334,117.22,71.6,94.83,15.69366836232583,104.665,161.08,67.84,99.66,32.76760397099551,127.17,168.48,97.63,117.705,28.732045524118185
2.0,A,147.66,152.49,141.55,142.34,76.27,71.36,60.2,51.78,55.49,75.1,63.02,76.71,2016-10-15 09:20:00,2016-10-15 11:00:00,2016-10-15 11:20:00,2016-10-15 13:00:00,72.54333333333334,94.59,61.79,69.08500000000001,12.677951990233545,66.57000000000001,75.41,61.71,65.705,4.846726730485224,69.24666666666666,94.91,58.6,66.85,13.363514008922454
3.0,A,380.62,390.93,479.41,225.43,132.98,102.78,134.03,110.14,108.68,102.03,106.82,121.48,2016-10-15 09:20:00,2016-10-15 11:00:00,2016-10-15 11:20:00,2016-10-15 13:00:00,127.60833333333333,196.27,101.13,117.295,34.34009867001939,125.585,230.05,96.76,105.21000000000001,51.830233165595544,126.39333333333333,143.11,99.85,128.075,15.593917617669616
1.0,B,126.34,129.23,193.03,215.81,249.97,152.35,102.47,126.93,148.88,194.71,217.45,250.88,2016-10-15 09:20:00,2016-10-15 11:00:00,2016-10-15 11:20:00,2016-10-15 13:00:00,116.80833333333335,138.94,93.44,117.58,15.398858940410703,122.48333333333333,146.4,97.66,122.00999999999999,17.805321301977866,122.516,177.5,88.65,107.56,34.46212892437146
3.0,B,98.87,101.59,82.13,80.56,109.22,114.71,99.52,125.04,90.0,111.61,100.38,146.78,2016-10-15 09:20:00,2016-10-15 11:00:00,2016-10-15 11:20:00,2016-10-15 13:00:00,94.14666666666666,117.22,78.22,94.83,14.029018022180551,94.01333333333332,117.33,67.84,94.47,17.67118634010367,125.18666666666665,168.48,97.63,111.755,29.893780401057782
